Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
9,2,13.814332008361816,1.862060101120542,3.0,12.275041770935058,15.215880393981934,246
9,3,16.999365091323853,4.98113724132383,4.0,12.631955432891846,21.836157417297365,247
9,4,18.007522583007812,4.560243398156764,4.0,13.829339218139648,21.780076217651366,248
9,5,19.46292781829834,2.529451736728357,4.0,17.662982749938966,21.924201011657715,249
9,6,18.557435607910158,2.7288916680416944,5.0,16.046930694580077,21.265155792236328,250
9,7,16.20439314842224,2.0896018361210595,4.0,14.304027080535889,18.181032371520995,251
9,8,14.417538404464722,2.111594280237002,4.0,12.466818809509277,16.359874629974364,252
9,9,16.393886375427247,4.406055543674305,5.0,12.483950805664062,21.206348037719728,253
9,10,17.08050670623779,4.4709620854448895,5.0,12.315003776550293,21.222783279418945,254
9,11,17.68409843444824,4.115370669078693,5.0,13.61081657409668,21.24473419189453,255
9,12,18.53830966949463,2.911268410150488,5.0,15.847632026672363,21.408692169189454,256
9,13,17.89505624771118,3.3492012380956226,6.0,14.323838710784912,21.274642944335938,257
9,14,15.272768592834472,2.951902846474152,5.0,12.403155708312989,18.25390167236328,258
9,15,14.466779708862305,2.7885023778404303,4.0,12.149035167694091,16.93395013809204,259
9,16,16.572750854492188,4.681134325441389,5.0,12.598544692993164,21.693389892578125,260
9,17,17.202445030212402,4.439862734623495,5.0,12.468209838867187,21.267819213867188,261
9,18,17.912876319885253,4.296471902924566,5.0,13.730869483947753,21.27913475036621,262
9,19,18.748107528686525,2.84966774013124,5.0,16.084444046020508,21.335040283203124,263
9,20,17.883026440938313,3.344721162965563,6.0,14.095741271972656,21.118629455566406,264
9,21,15.161979866027831,3.3637185506627496,5.0,12.178025054931641,18.70923271179199,265
9,22,14.123058795928955,2.489087198409921,4.0,11.986282062530517,16.26413621902466,266
9,23,15.976150703430175,4.819166119888906,5.0,11.680511283874512,21.197458267211914,267
9,24,17.182695579528808,4.863212893240723,5.0,11.992191696166993,21.53167839050293,268
9,25,17.840346908569337,4.4825828382752855,5.0,13.339193725585938,21.51862144470215,269
9,26,18.375725555419923,3.890585849593416,5.0,14.599750518798828,21.919141006469726,270
9,27,17.625866572062176,3.900100070041717,6.0,13.424165725708008,21.46379852294922,271
9,28,14.8604248046875,3.52834461108857,5.0,11.739742279052734,18.64044532775879,272
9,29,13.595008373260498,2.7995658634425125,4.0,11.301682662963866,16.120543479919434,273
9,30,15.933557510375977,5.092930171090876,5.0,11.7153169631958,21.522019577026366,274
10,1,17.088681030273438,4.955006394036773,5.0,11.833875274658203,21.719669342041016,275
10,2,17.754758453369142,4.239107342349213,5.0,13.438174057006837,21.34112892150879,276
10,3,18.37681350708008,3.1585368985101665,5.0,15.176655960083007,21.363368606567384,277
10,4,17.53698952992757,3.4944797261914085,6.0,13.737467765808105,20.867688179016113,278
10,5,14.775059700012207,3.2049826534100094,5.0,11.703071403503419,18.17348518371582,279
10,6,13.504544973373413,2.6781617244511615,4.0,11.163728618621827,16.043328666687014,280
10,7,15.641996002197265,4.856051274309401,5.0,11.317423248291016,20.956932830810548,281
10,8,16.63731918334961,4.921339599937519,5.0,11.38002700805664,21.10977210998535,282
10,9,17.520397186279297,4.240935545442797,5.0,13.25073699951172,20.972614669799803,283
10,10,18.17107219696045,3.0949188684810287,5.0,15.213271522521973,21.005733489990234,284
10,11,17.26026137669881,3.6864694783041756,6.0,13.184211254119873,20.915738105773926,285
10,12,14.456642150878906,3.1931096183073757,5.0,11.371345520019531,17.841510009765624,286
10,13,13.3839693069458,2.617839378278666,4.0,11.049388885498047,15.901962280273438,287
10,14,15.687753295898437,5.158683592248881,5.0,11.070062637329102,21.347898864746092,288
10,15,16.585093879699706,5.089066359530352,5.0,11.115354919433594,21.112054443359376,289
10,16,17.697017860412597,4.482800200043989,5.0,13.162396812438965,21.345509338378907,290
10,17,18.29868850708008,3.0345371043459606,5.0,15.331601333618163,21.088746643066408,291
10,18,17.23798179626465,3.765663294269246,6.0,13.102643013000488,20.904629707336426,292
10,19,14.483301544189453,3.220214891260626,5.0,11.41532096862793,17.919191741943358,293
10,20,13.415427446365356,2.483155302232327,4.0,11.330863952636719,15.798966884613037,294
10,21,15.72435646057129,4.697653366207188,5.0,11.795635604858399,20.91959991455078,295
10,22,16.746467208862306,4.5561734456787235,5.0,12.071608543395996,20.973814010620117,296
10,23,17.56729621887207,3.8754148947965734,5.0,13.85805015563965,20.973002624511718,297
10,24,17.853511238098143,3.3751275828722096,5.0,14.840425300598145,21.0169979095459,298
10,25,17.020681222279865,3.498831234762928,6.0,13.317646503448486,20.362974166870117,299
