Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
6,1,15.353333155314127,7.333902711762394,3.0,9.676000022888184,21.355999565124513,153
6,2,45.0774986743927,58.31454716789903,4.0,10.866000270843506,99.76299552917482,154
6,3,46.76499915122986,57.963294907729235,4.0,12.653999614715577,100.30799846649171,155
6,4,58.713331858317055,61.75226152868432,3.0,22.48600044250488,108.81399574279786,156
6,5,52.703334172566734,58.330540159139744,3.0,16.783999633789062,100.52000274658204,157
6,6,43.98750042915344,56.14984141359669,4.0,10.923999691009522,96.5410011291504,158
6,7,17.897499561309814,7.291974078570907,4.0,10.797999954223632,24.114999198913573,159
6,8,16.249999682108562,7.655239477915353,3.0,10.382000160217284,22.54199924468994,160
6,9,44.98249959945679,58.398840162718955,4.0,10.582000350952148,99.69299831390383,161
6,10,47.084999084472656,57.609232280555325,4.0,12.720999908447267,100.20899810791018,162
6,11,61.63666661580404,64.7395834901084,3.0,24.01400032043457,114.04599952697754,163
6,12,58.203334172566734,66.79591246296096,3.0,17.273999786376955,112.90600204467773,164
6,13,46.07749855518341,61.21567704873877,4.0,10.147999906539917,103.16099586486818,165
6,14,18.074999928474426,7.916288982977841,4.0,10.247000074386598,24.570999908447266,166
6,15,16.37666670481364,8.147296062967115,3.0,9.815999984741211,22.84799995422363,167
6,16,47.5450005531311,62.966233447739185,4.0,10.258999824523926,106.42700233459475,168
6,17,49.22749948501587,59.853857832427536,4.0,13.273999977111817,104.3749980926514,169
6,18,63.7166690826416,66.02905061110832,3.0,25.460000610351564,117.1320053100586,170
6,20,59.55000082651774,67.51044628126898,3.0,17.743999862670897,114.95200233459474,172
6,21,18.15250015258789,7.888022031586285,4.0,10.489000129699708,24.94600009918213,173
6,22,16.153333346048992,8.395000164970325,3.0,10.018000221252441,23.129999732971193,174
6,23,47.41999959945679,62.07368163945046,4.0,10.830999946594238,105.82499885559085,175
6,24,51.027498960494995,61.88966444667522,4.0,14.380999660491945,108.21999721527101,176
6,25,64.7466646830241,67.6918699085467,3.0,25.003999710083008,119.67599525451661,177
6,26,60.763333320617676,72.47981814957343,3.0,15.971999740600586,120.22000007629396,178
6,27,45.04750108718872,57.49749117043676,4.0,11.11699981689453,99.08400363922121,179
6,28,19.324999809265137,8.516753671812618,4.0,11.101000213623047,26.764999389648438,180
6,29,17.019999504089355,8.84162291935613,3.0,10.42399959564209,24.343999290466307,181
6,30,46.77000188827515,60.1263544952369,4.0,10.94799976348877,103.3320053100586,182
7,1,47.637497901916504,55.87701164588263,4.0,13.905000114440918,99.23999462127688,183
7,2,60.79666519165039,61.77172547635422,3.0,24.718000411987305,110.86199607849122,184
7,3,58.576667149861656,65.83321689993433,3.0,17.586000442504883,112.6580005645752,185
7,5,17.666666348775227,8.747412854611206,3.0,11.195999717712402,24.92399959564209,187
7,6,16.536666870117188,7.539073840504816,3.0,10.866000175476074,22.77000026702881,188
7,7,46.8824987411499,61.71277115666164,4.0,11.728000259399414,104.25099639892579,189
7,8,50.16500186920166,60.15585775338848,4.0,14.043000030517579,106.10700492858888,190
7,9,64.60333506266277,68.03698186761419,3.0,24.110000610351562,119.9820037841797,191
7,10,62.40666643778483,69.62707925740496,3.0,18.723999404907225,119.68400001525879,192
7,11,48.94750142097473,62.546685017215204,4.0,11.63900022506714,107.76200408935549,193
7,12,19.27500009536743,8.037684241525131,4.0,11.619999885559082,26.53400001525879,194
7,13,16.15666675567627,6.604350069274013,3.0,10.771999740600586,21.308000564575195,195
7,14,49.002498149871826,66.96701908969227,4.0,11.149999618530273,110.8729955673218,196
7,15,51.94000029563904,64.9348745423,4.0,12.768999767303468,112.6070013046265,197
7,16,66.98333485921223,72.77421795855084,3.0,22.83000068664551,126.46200294494629,198
7,17,66.53666814168294,75.92978834938874,3.0,19.563999557495116,128.83600425720215,199
7,18,52.317500829696655,67.94258604884205,4.0,11.74499979019165,116.0560028076172,200
7,19,19.37750005722046,7.997417844068369,4.0,11.952999877929688,26.468000221252442,201
7,20,16.47333304087321,6.06173545351912,3.0,11.513999557495117,21.170000076293945,202
7,21,50.30749845504761,67.83303001839538,4.0,12.271999931335449,113.00899543762209,203
7,22,52.36000156402588,64.93450563432901,4.0,13.50900001525879,112.88700485229495,204
7,23,68.41666793823242,74.74493026513419,3.0,23.20999946594238,129.46600379943848,205
7,24,65.92666689554851,77.18985028972885,3.0,18.37599983215332,129.2080005645752,206
7,25,52.915000438690186,70.93239414985065,4.0,11.740999984741212,119.14900188446047,207
7,26,18.78499984741211,7.643936708970488,4.0,11.508999824523926,25.664999961853027,208
7,27,15.950000127156576,5.832572241972225,3.0,11.246000289916992,20.57400016784668,209
7,28,52.095000982284546,70.70904230629147,4.0,12.433999919891358,117.2840032577515,210
7,29,53.962501525878906,68.54568877783622,4.0,13.899000358581544,117.49200382232668,211
7,30,68.89666684468587,77.72895596623495,3.0,22.641999435424804,132.16200065612793,212
7,31,68.36000188191731,78.0133082695709,3.0,21.25,132.0580047607422,213
8,1,52.70250105857849,68.01570196008332,4.0,13.326000118255616,115.81300296783449,214
8,2,19.182499885559082,5.991985583897927,4.0,13.33499984741211,23.947999954223633,215
8,3,17.38333288828532,5.638300469690166,3.0,12.70199966430664,21.533999633789062,216
8,4,53.1200008392334,71.83632137691696,4.0,13.384000015258788,119.15200233459475,217
8,5,57.83250117301941,77.16364134416114,4.0,14.771000003814699,128.51600303649906,218
8,6,75.98333104451497,89.71440768940157,3.0,22.773999786376955,148.94999465942385,219
8,7,75.50333213806152,92.49584280330802,3.0,19.655999755859376,151.0239974975586,220
8,8,60.775002002716064,84.50592307080449,4.0,11.986000061035156,139.6560049057007,221
8,9,19.360000133514404,9.041968942181754,4.0,11.05,27.88600025177002,222
8,10,15.973333358764648,6.682831209544383,3.0,10.754000091552735,21.41800003051758,223
8,11,57.46499824523926,83.64369401317393,4.0,11.217000007629395,134.58099498748783,224
8,12,62.78749990463257,83.20577964030271,4.0,14.403999710083008,139.69300060272218,225
8,13,79.8866647084554,90.52684560033521,3.0,25.997999572753905,153.5739959716797,226
8,14,75.91333484649658,91.34510696432575,3.0,18.776000213623046,151.01600341796876,227
8,15,58.41749930381775,79.68254660865524,4.0,11.547999858856201,133.38499851226808,228
8,16,20.442500352859497,9.855004218187903,4.0,11.452999782562255,29.806001281738283,229
8,17,15.84999974568685,7.417573263117039,3.0,10.37400016784668,22.00599937438965,230
8,18,55.71499967575073,79.16218928334416,4.0,10.724999618530273,129.4049993515015,231
8,19,21.72333335876465,12.179204815472788,3.0,11.640000152587891,30.83199996948242,232
8,20,28.164999961853027,5.876056974024447,2.0,24.841000175476076,31.48899974822998,233
8,21,23.520000457763672,12.756206979980911,2.0,16.304000091552734,30.73600082397461,234
8,22,18.21999994913737,12.314930120464256,3.0,9.389999771118164,28.470000076293946,235
8,23,19.977500200271606,10.4538490676884,4.0,10.197000217437743,29.69200038909912,236
8,24,15.780000368754068,8.617841960871703,3.0,9.308000373840333,22.90800037384033,237
8,25,15.766666730244955,8.036680681558444,3.0,9.642000007629395,22.38600025177002,238
8,26,21.22000042597453,11.883135359696439,3.0,11.326000213623047,29.65400047302246,239
8,27,28.274999618530273,3.627458542758514,2.0,26.22299919128418,30.327000045776366,240
8,28,22.500000476837158,11.115718789070408,2.0,16.212000370025635,28.78800058364868,241
8,29,18.06999985376994,11.823311786703677,3.0,9.327999877929688,27.879999923706055,242
8,30,20.33999991416931,10.441241845864107,4.0,10.351999950408935,29.76399974822998,243
8,31,16.34666649500529,9.384931395260816,3.0,9.171999740600587,24.068000030517577,244
9,1,16.290000279744465,9.404260164209903,3.0,9.027999877929688,23.996000671386717,245
9,2,16.955000162124634,13.512810682883863,2.0,9.311000108718872,24.599000215530396,246
9,3,28.574999809265137,2.736503836619566,2.0,27.026999473571777,30.123000144958496,247
9,4,30.59000015258789,0.0,1.0,30.59000015258789,30.59000015258789,248
9,5,22.68499994277954,10.57124624386897,2.0,16.705000019073488,28.664999866485594,249
9,6,17.636666774749756,11.701308890304107,3.0,8.884000205993653,27.323999977111818,250
9,7,16.43333355585734,9.712952297161117,3.0,8.953999900817871,24.402000617980956,251
9,8,16.080000082651775,9.062422268501246,3.0,9.050000190734863,23.489999961853027,252
9,9,22.839999198913574,13.704454745399346,3.0,11.457999801635742,32.905998611450194,253
9,10,30.519999504089355,5.996263832074974,2.0,27.128000450134277,33.91199855804443,254
9,11,25.31999921798706,13.477454197430257,2.0,17.695999813079833,32.943998622894284,255
9,12,19.503333409627277,13.87040474372396,3.0,9.526000213623046,31.045999908447268,256
9,13,21.12500011920929,12.221359702868387,4.0,9.916000127792358,32.66200008392334,257
9,14,16.573333422342937,9.337217711056327,3.0,9.270000076293945,24.17400016784668,258
